,block_number,block_name,block_trial_count,block_pairing_definition,study_name,task_number,task_name,trial_number,trial_name,trial_response,trial_latency,trial_error,session_id
624,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,12,Dead,(unnamed)/Death,815,0,2615999713
625,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,13,Them,(unnamed)/Death,462,0,2615999713
626,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,14,Living,Me/Life,704,0,2615999713
627,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,15,Their,(unnamed)/Death,693,0,2615999713
628,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,16,Thrive,Me/Life,712,1,2615999713
629,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,17,I,Me/Life,1090,0,2615999713
630,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,18,Deceased,(unnamed)/Death,597,0,2615999713
631,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,19,Mine,Me/Life,924,0,2615999713
652,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,0,Suicide,Me/Death,123,0,2615999713
653,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,1,Living,(unnamed)/Life,1403,0,2615999713
654,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,2,Die,Me/Death,607,0,2615999713
655,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,3,Breathing,(unnamed)/Life,732,0,2615999713
676,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,4,Alive,(unnamed)/Life,1388,0,2615999713
677,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,5,I,Me/Death,495,0,2615999713
678,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,6,Dead,Me/Death,649,0,2615999713
679,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,7,Mine,Me/Death,680,0,2615999713
680,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,8,Die,Me/Death,846,0,2615999713
681,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,9,They,(unnamed)/Life,646,0,2615999713
682,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,10,Breathing,(unnamed)/Life,514,1,2615999713
683,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,11,Their,(unnamed)/Life,546,0,2615999713
684,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,12,Living,(unnamed)/Life,4062,0,2615999713
685,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,13,Myself,Me/Death,1980,0,2615999713
686,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,14,Suicide,Me/Death,409,0,2615999713
687,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,15,Other,(unnamed)/Life,1008,0,2615999713
688,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,16,Deceased,Me/Death,421,0,2615999713
689,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,17,Self,Me/Death,718,0,2615999713
690,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,18,Thrive,(unnamed)/Life,696,0,2615999713
691,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,19,Them,(unnamed)/Life,1012,0,2615999713
713,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,0,Dead,(unnamed)/Death,566,0,2615999713
674,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,1,Alive,Me/Life,636,0,2615999713
714,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,2,Breathing,Me/Life,770,0,2615999713
715,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,3,Suicide,(unnamed)/Death,3151,0,2615999713
716,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,4,Deceased,(unnamed)/Death,681,0,2615999713
717,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,5,They,(unnamed)/Death,1695,0,2615999713
718,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,6,Die,(unnamed)/Death,876,1,2615999713
719,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,7,Mine,Me/Life,718,0,2615999713
720,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,8,Living,Me/Life,672,0,2615999713
721,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,9,Other,(unnamed)/Death,1711,0,2615999713
722,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,10,Thrive,Me/Life,944,0,2615999713
723,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,11,Self,Me/Life,634,0,2615999713
724,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,12,Alive,Me/Life,664,0,2615999713
725,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,13,Them,(unnamed)/Death,78,0,2615999713
726,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,14,Dead,(unnamed)/Death,843,0,2615999713
727,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,15,I,Me/Life,942,0,2615999713
728,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,16,Suicide,(unnamed)/Death,684,1,2615999713
729,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,17,Their,(unnamed)/Death,706,0,2615999713
730,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,18,Breathing,Me/Life,746,0,2615999713
731,2,BLOCK2,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,19,Myself,Me/Life,1057,0,2615999713
692,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,0,Deceased,Me/Death,1186,0,2615999713
693,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,1,Dead,Me/Death,659,0,2615999713
694,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,2,Thrive,(unnamed)/Life,1047,0,2615999713
695,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,3,Alive,(unnamed)/Life,2635,0,2615999713
696,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,4,Suicide,Me/Death,1759,0,2615999713
697,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,5,They,(unnamed)/Life,564,0,2615999713
698,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,6,Die,Me/Death,598,0,2615999713
699,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,7,I,Me/Death,585,0,2615999713
700,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,8,Breathing,(unnamed)/Life,1505,0,2615999713
701,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,9,Mine,Me/Death,1244,0,2615999713
702,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,10,Living,(unnamed)/Life,1226,0,2615999713
703,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,11,Their,(unnamed)/Life,1142,0,2615999713
704,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,12,Alive,(unnamed)/Life,842,0,2615999713
705,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,13,Self,Me/Death,815,0,2615999713
706,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,14,Dead,Me/Death,818,0,2615999713
707,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,15,Them,(unnamed)/Life,632,0,2615999713
709,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,16,Deceased,Me/Death,841,0,2615999713
710,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,17,Myself,Me/Death,498,0,2615999713
711,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,18,Thrive,(unnamed)/Life,566,1,2615999713
708,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,19,Other,(unnamed)/Life,1052,0,2615999713
632,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,0,Living,Me/Life,512,0,2615999713
633,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,1,Die,(unnamed)/Death,572,0,2615999713
634,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,2,Suicide,(unnamed)/Death,693,0,2615999713
635,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,3,Alive,Me/Life,631,0,2615999713
636,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,4,Alive,Me/Life,859,0,2615999713
637,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,5,Their,(unnamed)/Death,768,0,2615999713
638,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,6,Die,(unnamed)/Death,554,0,2615999713
640,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,7,Self,Me/Life,1039,0,2615999713
641,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,8,Deceased,(unnamed)/Death,561,0,2615999713
642,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,9,Other,(unnamed)/Death,480,0,2615999713
639,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,10,Breathing,Me/Life,707,0,2615999713
643,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,11,I,Me/Life,1818,0,2615999713
644,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,12,Thrive,Me/Life,416,0,2615999713
645,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,13,Them,(unnamed)/Death,975,0,2615999713
646,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,14,Dead,(unnamed)/Death,436,0,2615999713
647,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,15,Mine,Me/Life,791,0,2615999713
648,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,16,Suicide,(unnamed)/Death,572,0,2615999713
649,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,17,They,(unnamed)/Death,544,0,2615999713
650,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,18,Living,Me/Life,490,0,2615999713
651,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,19,Myself,Me/Life,734,0,2615999713
657,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,0,Living,(unnamed)/Life,1006,0,2615999713
658,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,1,Suicide,Me/Death,985,0,2615999713
659,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,2,Alive,(unnamed)/Life,1007,0,2615999713
656,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,3,Dead,Me/Death,1535,0,2615999713
660,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,4,Thrive,(unnamed)/Life,1477,0,2615999713
661,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,5,They,(unnamed)/Life,769,0,2615999713
662,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,6,Die,Me/Death,1238,0,2615999713
663,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,7,Mine,Me/Death,527,1,2615999713
664,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,8,Living,(unnamed)/Life,760,0,2615999713
665,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,9,Self,Me/Death,1240,0,2615999713
666,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,10,Deceased,Me/Death,2397,0,2615999713
667,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,11,Them,(unnamed)/Life,1053,0,2615999713
668,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,12,Suicide,Me/Death,354,0,2615999713
669,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,13,Other,(unnamed)/Life,719,0,2615999713
670,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,14,Alive,(unnamed)/Life,1854,0,2615999713
671,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,15,Myself,Me/Death,708,0,2615999713
672,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,16,Dead,Me/Death,564,0,2615999713
673,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,17,I,Me/Death,689,0,2615999713
675,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,18,Breathing,(unnamed)/Life,1035,0,2615999713
712,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,10,pimh_deathlifeword2biat,19,Their,(unnamed)/Life,563,0,2615999713
832,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,0,Breathing,(unnamed)/Life,667,0,2616001079
833,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,1,Thrive,(unnamed)/Life,875,0,2616001079
835,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,2,Deceased,Me/Death,741,0,2616001079
772,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,3,Suicide,Me/Death,1405,0,2616001079
773,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,4,Living,(unnamed)/Life,615,1,2616001079
834,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,5,Other,(unnamed)/Life,1399,0,2616001079
774,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,6,Suicide,Me/Death,549,0,2616001079
775,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,7,Self,Me/Death,1234,0,2616001079
776,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,8,Alive,(unnamed)/Life,946,0,2616001079
777,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,9,Myself,Me/Death,937,0,2616001079
778,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,10,Deceased,Me/Death,778,0,2616001079
779,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,11,Them,(unnamed)/Life,670,0,2616001079
780,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,12,Dead,Me/Death,3308,0,2616001079
781,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,13,I,Me/Death,2039,0,2616001079
782,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,14,Die,Me/Death,687,0,2616001079
783,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,15,Their,(unnamed)/Life,706,0,2616001079
784,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,16,Thrive,(unnamed)/Life,555,0,2616001079
785,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,17,They,(unnamed)/Life,440,0,2616001079
786,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,18,Breathing,(unnamed)/Life,764,0,2616001079
787,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,19,Mine,Me/Death,652,0,2616001079
749,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,0,Living,Me/Life,381,0,2616001079
750,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,1,Alive,Me/Life,636,0,2616001079
751,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,2,Deceased,(unnamed)/Death,1478,0,2616001079
748,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,3,Die,(unnamed)/Death,623,1,2616001079
752,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,4,Die,(unnamed)/Death,721,0,2616001079
753,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,5,They,(unnamed)/Death,1302,0,2616001079
754,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,6,Dead,(unnamed)/Death,803,0,2616001079
755,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,7,I,Me/Life,805,0,2616001079
756,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,8,Thrive,Me/Life,598,0,2616001079
757,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,9,Them,(unnamed)/Death,1297,0,2616001079
758,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,10,Breathing,Me/Life,830,1,2616001079
759,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,11,Myself,Me/Life,491,0,2616001079
760,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,12,Living,Me/Life,626,0,2616001079
762,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,13,Their,(unnamed)/Death,808,1,2616001079
763,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,14,Alive,Me/Life,448,0,2616001079
764,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,15,Mine,Me/Life,330,0,2616001079
761,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,16,Suicide,(unnamed)/Death,1677,0,2616001079
765,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,17,Self,Me/Life,1334,0,2616001079
766,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,18,Deceased,(unnamed)/Death,552,0,2616001079
767,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,19,Other,(unnamed)/Death,987,0,2616001079
768,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,0,Thrive,(unnamed)/Life,652,1,2616001079
769,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,1,Dead,Me/Death,616,1,2616001079
770,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,2,Deceased,Me/Death,982,0,2616001079
771,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,3,Breathing,(unnamed)/Life,1239,0,2616001079
796,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,4,Die,Me/Death,904,0,2616001079
797,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,5,Myself,Me/Death,9209,0,2616001079
798,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,6,Alive,(unnamed)/Life,2152,1,2616001079
799,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,7,Their,(unnamed)/Life,754,0,2616001079
800,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,8,Suicide,Me/Death,1950,1,2616001079
801,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,5,pimh_deathlifeword1biat,9,They,(unnamed)/Life,710,1,2616001079
